station_name,station_lat,station_lon,nearest_river,pub_name,pub_lat,pub_lon,distance_to_pub_m
Northfields,51.4996647,-0.312979,River Brent,The Plough,51.497219,-0.312545,273.76718079
Northfleet,51.4459453,0.3239669,Ebbsfleet,The Rose,51.4453931,0.327051,223.04398851
Northfleet,51.4459453,0.3239669,Ebbsfleet,The Rose,51.4453931,0.327051,223.04398851
Northfleet,51.4459453,0.3239669,Ebbsfleet,The Sun,51.4426378,0.3117353,926.60514208
Northfleet,51.4459453,0.3239669,Ebbsfleet,The Sun,51.4426378,0.3117353,926.60514208
Northfleet,51.4459453,0.3239669,Ebbsfleet,Elephants Head,51.442483,0.3554937,2225.49931667
North Greenwich,51.500574,0.0043201,River Thames,BrewDog,51.5046438,-0.0146973,1395.97734352
North Greenwich,51.500574,0.0043201,River Thames,BrewDog,51.5046438,-0.0146973,1395.97734352
North Greenwich,51.500574,0.0043201,River Thames,Husk Brewery & Taproom,51.5133965,0.0094776,1470.85936965
North Greenwich,51.500574,0.0043201,River Thames,Husk Brewery & Taproom,51.5133965,0.0094776,1470.85936965
North Greenwich,51.500574,0.0043201,River Thames,The Tommy Flowers,51.513588,-0.0053807,1596.89750857
North Harrow,51.5851618,-0.3631762,Yeading Brook,The Village Inn,51.5767796,-0.3709372,1076.64010142
North Harrow,51.5851618,-0.3631762,Yeading Brook,The Village Inn,51.5767796,-0.3709372,1076.64010142
North Harrow,51.5851618,-0.3631762,Yeading Brook,The Man of Aran,51.5732914,-0.3708659,1424.20943506
North Harrow,51.5851618,-0.3631762,Yeading Brook,The Man of Aran,51.5732914,-0.3708659,1424.20943506
North Harrow,51.5851618,-0.3631762,Yeading Brook,Maya Pub,51.5721097,-0.3545269,1571.07769827
Northiam,51.0093928,0.613833,River Rother,The White Hart,51.0155441,0.6137208,684.36829387
Northiam,51.0093928,0.613833,River Rother,The White Hart,51.0155441,0.6137208,684.36829387
Northiam,51.0093928,0.613833,River Rother,The Muddy Duck,50.9939096,0.6009071,1946.84236778
Northiam,51.0093928,0.613833,River Rother,The Muddy Duck,50.9939096,0.6009071,1946.84236778
Northiam,51.0093928,0.613833,River Rother,The Rose and Crown,50.9819979,0.621391,3093.47822993
North Sheen,51.4653247,-0.2865821,River Thames,The Shaftesbury Arms,51.465564,-0.299238,879.89956022
North Sheen,51.4653247,-0.2865821,River Thames,The Shaftesbury Arms,51.465564,-0.299238,879.89956022
North Sheen,51.4653247,-0.2865821,River Thames,Tap Tavern,51.4615147,-0.302433,1180.31830343
North Sheen,51.4653247,-0.2865821,River Thames,Tap Tavern,51.4615147,-0.302433,1180.31830343
North Sheen,51.4653247,-0.2865821,River Thames,Kew Gardens Hotel,51.4761163,-0.2868702,1200.81088509
North Station,50.8238061,-1.4540783,Beaulieu River,The Royal Oak,50.8265218,-1.4316656,1607.86212046
North Station,50.8238061,-1.4540783,Beaulieu River,The Royal Oak,50.8265218,-1.4316656,1607.86212046
North Station,50.8238061,-1.4540783,Beaulieu River,Turfcutters Arms,50.8023664,-1.4702098,2642.17791674
North Station,50.8238061,-1.4540783,Beaulieu River,Turfcutters Arms,50.8023664,-1.4702098,2642.17791674
North Station,50.8238061,-1.4540783,Beaulieu River,The Forest Home,50.841969,-1.3913745,4857.61778137
Northumberland Park,51.6019134,-0.0538985,Pymmes Brook,The Olive Branch,51.602594,-0.0599533,426.28636653
Northumberland Park,51.6019134,-0.0538985,Pymmes Brook,The Olive Branch,51.602594,-0.0599533,426.28636653
Northumberland Park,51.6019134,-0.0538985,Pymmes Brook,The Bill Nicholson,51.6056756,-0.061585,677.35571496
Northumberland Park,51.6019134,-0.0538985,Pymmes Brook,The Bill Nicholson,51.6056756,-0.061585,677.35571496
Northumberland Park,51.6019134,-0.0538985,Pymmes Brook,Beavertown Corner Pin,51.6022547,-0.0674075,936.74468917
Northwood Hills,51.6001534,-0.4084575,River Pinn,The Case Is Altered,51.5888434,-0.4036155,1302.31321694
Northwood Hills,51.6001534,-0.4084575,River Pinn,The Case Is Altered,51.5888434,-0.4036155,1302.31321694
Northwood Hills,51.6001534,-0.4084575,River Pinn,Oddfellows Arms,51.5956698,-0.3846571,1722.96293865
Northwood Hills,51.6001534,-0.4084575,River Pinn,Oddfellows Arms,51.5956698,-0.3846571,1722.96293865
Northwood Hills,51.6001534,-0.4084575,River Pinn,Beer Asylum,51.5944136,-0.3825329,1906.51776686
Norton Fitzwarren,51.0246094,-3.1570253,River Tone,Allstars,51.0153189,-3.0999336,4137.16680832
Norton Fitzwarren,51.0246094,-3.1570253,River Tone,Allstars,51.0153189,-3.0999336,4137.16680832
Norton Fitzwarren,51.0246094,-3.1570253,River Tone,The Merry Harriers,50.9477716,-3.1648216,8565.56462844
Norton Fitzwarren,51.0246094,-3.1570253,River Tone,The Merry Harriers,50.9477716,-3.1648216,8565.56462844
Norton Fitzwarren,51.0246094,-3.1570253,River Tone,Tynte Arms,51.1077733,-3.0839797,10574.32167779
Nutbourne,50.8461502,-0.8839188,Ham Brook,The Barleycorn,50.8427752,-0.8825088,388.36477199
Nutbourne,50.8461502,-0.8839188,Ham Brook,The Barleycorn,50.8427752,-0.8825088,388.36477199
Nutbourne,50.8461502,-0.8839188,Ham Brook,The Travellers Joy,50.8449252,-0.9046214,1464.44876173
Nutbourne,50.8461502,-0.8839188,Ham Brook,The Travellers Joy,50.8449252,-0.9046214,1464.44876173
Nutbourne,50.8461502,-0.8839188,Ham Brook,The Old House at Home,50.8300919,-0.8842618,1786.57178689
Oakleigh Park,51.6376675,-0.1662251,Pymmes Brook,The Cavalier,51.6297824,-0.1578989,1049.75495363
Oakleigh Park,51.6376675,-0.1662251,Pymmes Brook,The Cavalier,51.6297824,-0.1578989,1049.75495363
Oakleigh Park,51.6376675,-0.1662251,Pymmes Brook,Three Horseshoes,51.627374,-0.1746584,1285.52369737
Oakleigh Park,51.6376675,-0.1662251,Pymmes Brook,Three Horseshoes,51.627374,-0.1746584,1285.52369737
Oakleigh Park,51.6376675,-0.1662251,Pymmes Brook,The Railway Tavern,51.650097,-0.17465,1500.8512632
Oakwood,51.6473302,-0.1312548,Pymmes Brook,Doyle's,51.6483415,-0.130235,132.82572541
Oakwood,51.6473302,-0.1312548,Pymmes Brook,Doyle's,51.6483415,-0.130235,132.82572541
Oakwood,51.6473302,-0.1312548,Pymmes Brook,Annie Twomeys,51.6335353,-0.1316385,1535.05745905
Oakwood,51.6473302,-0.1312548,Pymmes Brook,Annie Twomeys,51.6335353,-0.1316385,1535.05745905
Oakwood,51.6473302,-0.1312548,Pymmes Brook,The New Crown,51.6333482,-0.1305923,1556.32035293
Oatlands,51.1843885,-0.7739411,River Wey,The Holly Bush,51.1732541,-0.7952374,1937.04344589
Oatlands,51.1843885,-0.7739411,River Wey,The Holly Bush,51.1732541,-0.7952374,1937.04344589
Oatlands,51.1843885,-0.7739411,River Wey,The Bat and Ball,51.1930829,-0.808939,2631.04409201
Oatlands,51.1843885,-0.7739411,River Wey,The Bat and Ball,51.1930829,-0.808939,2631.04409201
Oatlands,51.1843885,-0.7739411,River Wey,The Sandrock,51.192905,-0.813178,2902.17365144
Okehampton,50.7323333,-3.9964221,East Okement,The Kings Arms,50.7391649,-4.0016825,845.85009426
Okehampton,50.7323333,-3.9964221,East Okement,The Kings Arms,50.7391649,-4.0016825,845.85009426
Okehampton,50.7323333,-3.9964221,East Okement,Fountain Hotel,50.7395981,-4.0011183,873.51826067
Okehampton,50.7323333,-3.9964221,East Okement,Fountain Hotel,50.7395981,-4.0011183,873.51826067
Okehampton,50.7323333,-3.9964221,East Okement,Plymouth Inn,50.7384731,-4.004738,900.64209708
Oldfield Park,51.379209,-2.3801536,River Avon,The Sports Bar,51.3780319,-2.3567126,1637.32102134
Oldfield Park,51.379209,-2.3801536,River Avon,The Sports Bar,51.3780319,-2.3567126,1637.32102134
Oldfield Park,51.379209,-2.3801536,River Avon,The Plug,51.3796326,-2.3268124,3714.1054685
Oldfield Park,51.379209,-2.3801536,River Avon,The Plug,51.3796326,-2.3268124,3714.1054685
Oldfield Park,51.379209,-2.3801536,River Avon,South Wraxall Club,51.3768595,-2.2408445,9703.01463365
Old Kiln Halt,51.1836582,-0.7746116,River Wey,The Holly Bush,51.1732541,-0.7952374,1849.33455486
Old Kiln Halt,51.1836582,-0.7746116,River Wey,The Holly Bush,51.1732541,-0.7952374,1849.33455486
Old Kiln Halt,51.1836582,-0.7746116,River Wey,The Bat and Ball,51.1930829,-0.808939,2618.98168451
Old Kiln Halt,51.1836582,-0.7746116,River Wey,The Bat and Ball,51.1930829,-0.808939,2618.98168451
Old Kiln Halt,51.1836582,-0.7746116,River Wey,The Sandrock,51.192905,-0.813178,2885.88051435
Oldland Common,51.4439411,-2.4668807,River Boyd,Butchers Arms,51.441313,-2.498705,2231.90503325
Oldland Common,51.4439411,-2.4668807,River Boyd,Butchers Arms,51.441313,-2.498705,2231.90503325
Oldland Common,51.4439411,-2.4668807,River Boyd,The Lyons Den,51.4625861,-2.5060208,3421.28883028
Oldland Common,51.4439411,-2.4668807,River Boyd,The Lyons Den,51.4625861,-2.5060208,3421.28883028
Oldland Common,51.4439411,-2.4668807,River Boyd,The Chase Inn,51.4627011,-2.5082015,3550.52724496
Old Street,51.5256284,-0.0876094,River Fleet,Loves Company,51.5261376,-0.0879714,61.97345759
Old Street,51.5256284,-0.0876094,River Fleet,Loves Company,51.5261376,-0.0879714,61.97345759
Old Street,51.5256284,-0.0876094,River Fleet,Sports Bar & Grill,51.525197,-0.0900377,175.23010352
Old Street,51.5256284,-0.0876094,River Fleet,Sports Bar & Grill,51.525197,-0.0900377,175.23010352
Old Street,51.5256284,-0.0876094,River Fleet,The Masque Haunt,51.5251618,-0.0905437,210.15871436
Ongar,51.708733,0.2436146,River Roding,Rainbow and Dove,51.745883,0.1458178,7921.17212867
Ongar,51.708733,0.2436146,River Roding,Rainbow and Dove,51.745883,0.1458178,7921.17212867
Ongar,51.708733,0.2436146,River Roding,The Black Lion,51.7007055,0.1133595,9048.58649153
Ongar,51.708733,0.2436146,River Roding,The Black Lion,51.7007055,0.1133595,9048.58649153
Ongar,51.708733,0.2436146,River Roding,George & Dragon,51.6996102,0.1123756,9129.1267788
Osterley,51.4815507,-0.3518348,The Duke of Northumberland's River,The Black Horse,51.4778706,-0.3628656,868.84588672
Osterley,51.4815507,-0.3518348,The Duke of Northumberland's River,The Black Horse,51.4778706,-0.3628656,868.84588672
Osterley,51.4815507,-0.3518348,The Duke of Northumberland's River,Milford Arms,51.4738772,-0.3450357,975.69888247
Osterley,51.4815507,-0.3518348,The Duke of Northumberland's River,Milford Arms,51.4738772,-0.3450357,975.69888247
Osterley,51.4815507,-0.3518348,The Duke of Northumberland's River,Duke of Cambridge,51.4714994,-0.3552674,1143.42809072
Otford,51.3129318,0.1971759,Darent,The Woodman,51.3130159,0.1911257,421.9500885
Otford,51.3129318,0.1971759,Darent,The Woodman,51.3130159,0.1911257,421.9500885
Otford,51.3129318,0.1971759,Darent,The Crown,51.3130024,0.1900477,497.07133571
Otford,51.3129318,0.1971759,Darent,The Crown,51.3130024,0.1900477,497.07133571
Otford,51.3129318,0.1971759,Darent,The Rising Sun,51.313611,0.1677084,2055.97843098
Oval,51.4818339,-0.1123953,River Thames,The Hanover Arms,51.4813791,-0.1130873,69.79458785
Oval,51.4818339,-0.1123953,River Thames,The Hanover Arms,51.4813791,-0.1130873,69.79458785
Oval,51.4818339,-0.1123953,River Thames,The Derby,51.4811678,-0.1132925,96.83373373
Oval,51.4818339,-0.1123953,River Thames,The Derby,51.4811678,-0.1132925,96.83373373
Oval,51.4818339,-0.1123953,River Thames,Canterbury Arms,51.4827551,-0.1027726,676.27552975
Overton,51.2541369,-1.2599752,River Test,The Old House at Home,51.244684,-1.2609636,1053.92577013
Overton,51.2541369,-1.2599752,River Test,The Old House at Home,51.244684,-1.2609636,1053.92577013
Overton,51.2541369,-1.2599752,River Test,The White Hart,51.2441879,-1.2629643,1126.36048043
Overton,51.2541369,-1.2599752,River Test,The White Hart,51.2441879,-1.2629643,1126.36048043
Overton,51.2541369,-1.2599752,River Test,The Red Lion,51.243872,-1.2657159,1210.30001567
Oxford,51.7534512,-1.2699542,River Thames,The Oxford Retreat,51.7533425,-1.2652021,328.37786982
Oxford,51.7534512,-1.2699542,River Thames,The Oxford Retreat,51.7533425,-1.2652021,328.37786982
Oxford,51.7534512,-1.2699542,River Thames,The Four Candles,51.7533993,-1.2620909,543.02857779
Oxford,51.7534512,-1.2699542,River Thames,The Four Candles,51.7533993,-1.2620909,543.02857779
Oxford,51.7534512,-1.2699542,River Thames,The Swan & Castle,51.7511201,-1.2616715,628.03177103
Oxford Circus,51.5154418,-0.1419563,River Thames,The Argyll Arms,51.5150632,-0.141263,63.95703387
Oxford Circus,51.5154418,-0.1419563,River Thames,The Argyll Arms,51.5150632,-0.141263,63.95703387
Oxford Circus,51.5154418,-0.1419563,River Thames,The Wigmore,51.5174615,-0.1431601,239.7423515
Oxford Circus,51.5154418,-0.1419563,River Thames,The Wigmore,51.5174615,-0.1431601,239.7423515
Oxford Circus,51.5154418,-0.1419563,River Thames,The Ganton Arms,51.5130058,-0.1391809,332.52713504
Oxford Parkway,51.8037471,-1.275093,River Cherwell,The White Hart,51.7838053,-1.2931619,2545.02061662
Oxford Parkway,51.8037471,-1.275093,River Cherwell,The White Hart,51.7838053,-1.2931619,2545.02061662
Oxford Parkway,51.8037471,-1.275093,River Cherwell,The Kings Arms,51.8263429,-1.2833285,2577.44356091
Oxford Parkway,51.8037471,-1.275093,River Cherwell,The Kings Arms,51.8263429,-1.2833285,2577.44356091
Oxford Parkway,51.8037471,-1.275093,River Cherwell,The Bell,51.8354634,-1.2702741,3544.48932119
Oxted,51.2578327,-0.0045745,River Eden,The Oxted Inn,51.2574873,-0.0045368,38.51687386
Oxted,51.2578327,-0.0045745,River Eden,The Oxted Inn,51.2574873,-0.0045368,38.51687386
Oxted,51.2578327,-0.0045745,River Eden,The Bull Inn,51.2594352,0.0137197,1289.44214028
Oxted,51.2578327,-0.0045745,River Eden,The Bull Inn,51.2594352,0.0137197,1289.44214028
Oxted,51.2578327,-0.0045745,River Eden,The Diamond,51.2335072,0.010063,2892.85808343
Page's Park,51.9088183,-0.6509031,Clipstone Brook,The Star,51.9371015,-0.6564375,3169.90441849
Page's Park,51.9088183,-0.6509031,Clipstone Brook,The Star,51.9371015,-0.6564375,3169.90441849
Page's Park,51.9088183,-0.6509031,Clipstone Brook,Carpenter's Arms,51.8777267,-0.6440847,3491.11584421
Page's Park,51.9088183,-0.6509031,Clipstone Brook,Carpenter's Arms,51.8777267,-0.6440847,3491.11584421
Page's Park,51.9088183,-0.6509031,Clipstone Brook,The Queen's Head,51.894984,-0.7193611,4956.88608276
Palace Station,51.8429869,-1.3581865,River Glyme,The Back Lane Tavern,51.8465714,-1.3551326,450.95095564
Palace Station,51.8429869,-1.3581865,River Glyme,The Back Lane Tavern,51.8465714,-1.3551326,450.95095564
Palace Station,51.8429869,-1.3581865,River Glyme,The Star Inn,51.8477494,-1.3562975,545.65303464
Palace Station,51.8429869,-1.3581865,River Glyme,The Star Inn,51.8477494,-1.3562975,545.65303464
Palace Station,51.8429869,-1.3581865,River Glyme,Woodstock Arms,51.8475345,-1.3552098,545.98851391
Palmers Green,51.6186609,-0.1101687,Pymmes Brook,Chestnut Tree,51.6178159,-0.1098123,97.20135156
Palmers Green,51.6186609,-0.1101687,Pymmes Brook,Chestnut Tree,51.6178159,-0.1098123,97.20135156
Palmers Green,51.6186609,-0.1101687,Pymmes Brook,The Alfred Herring,51.6193797,-0.1068029,246.45030591
Palmers Green,51.6186609,-0.1101687,Pymmes Brook,The Alfred Herring,51.6193797,-0.1068029,246.45030591
Palmers Green,51.6186609,-0.1101687,Pymmes Brook,Tap Room,51.606551,-0.1188983,1476.82026236
Pangbourne,51.4853553,-1.0904319,River Thames,George Hotel,51.484172,-1.0864631,305.50866742
Pangbourne,51.4853553,-1.0904319,River Thames,George Hotel,51.484172,-1.0864631,305.50866742
Pangbourne,51.4853553,-1.0904319,River Thames,The Cross Keys,51.4833327,-1.0872187,316.95065941
Pangbourne,51.4853553,-1.0904319,River Thames,The Cross Keys,51.4833327,-1.0872187,316.95065941
Pangbourne,51.4853553,-1.0904319,River Thames,The Greyhound,51.4688278,-1.0866917,1857.07637121
Pant,51.77786,-3.3644454,Taf Fechan,Quarrymans Arms,51.7725666,-3.3580026,737.98673902
Pant,51.77786,-3.3644454,Taf Fechan,Quarrymans Arms,51.7725666,-3.3580026,737.98673902
Pant,51.77786,-3.3644454,Taf Fechan,Tredegar Arms,51.7637356,-3.3411305,2249.40151233
Pant,51.77786,-3.3644454,Taf Fechan,Tredegar Arms,51.7637356,-3.3411305,2249.40151233
Pant,51.77786,-3.3644454,Taf Fechan,The Lord Raglan,51.7614891,-3.4034291,3249.53482776
Pantyffynnon,51.7786637,-3.997538,River Loughor,Great Western,51.7960597,-3.9965112,1936.83290583
Pantyffynnon,51.7786637,-3.997538,River Loughor,Great Western,51.7960597,-3.9965112,1936.83290583
Pantyffynnon,51.7786637,-3.997538,River Loughor,King's Head,51.7843793,-4.0447429,3319.18765737
Pantyffynnon,51.7786637,-3.997538,River Loughor,King's Head,51.7843793,-4.0447429,3319.18765737
Pantyffynnon,51.7786637,-3.997538,River Loughor,Golden Grove Inn,51.8202487,-4.0073995,4676.63830885
Parkend,51.7680018,-2.5560948,Lyd,The Miner's Arms,51.7534281,-2.5528112,1637.2828316
Parkend,51.7680018,-2.5560948,Lyd,The Miner's Arms,51.7534281,-2.5528112,1637.2828316
Parkend,51.7680018,-2.5560948,Lyd,The Bailey Inn,51.7610171,-2.5274245,2126.43081429
Parkend,51.7680018,-2.5560948,Lyd,The Bailey Inn,51.7610171,-2.5274245,2126.43081429
Parkend,51.7680018,-2.5560948,Lyd,Rising Sun,51.749633,-2.5760724,2465.69800151
Park Royal,51.5264341,-0.2839348,River Brent,Ashbourne Bar and Restaurant,51.529258,-0.2916185,618.9103974
Park Royal,51.5264341,-0.2839348,River Brent,Ashbourne Bar and Restaurant,51.529258,-0.2916185,618.9103974
Park Royal,51.5264341,-0.2839348,River Brent,Crystals of London,51.5326153,-0.2855402,696.67588336
Park Royal,51.5264341,-0.2839348,River Brent,Crystals of London,51.5326153,-0.2855402,696.67588336
Park Royal,51.5264341,-0.2839348,River Brent,The Fox and Goose,51.5332135,-0.2956664,1109.82059744
Park Street,51.7256643,-0.3400687,River Ver,The Three Hammers,51.728291,-0.36,1407.82247515
Park Street,51.7256643,-0.3400687,River Ver,The Three Hammers,51.728291,-0.36,1407.82247515
Park Street,51.7256643,-0.3400687,River Ver,The Gate,51.7069071,-0.3567751,2385.06148645
Park Street,51.7256643,-0.3400687,River Ver,The Gate,51.7069071,-0.3567751,2385.06148645
Park Street,51.7256643,-0.3400687,River Ver,Hare and Hounds,51.7478745,-0.3367361,2481.85942372
Parsons Green,51.4750837,-0.201549,River Thames,The Brown Cow,51.4751367,-0.2063716,335.11809803
Parsons Green,51.4750837,-0.201549,River Thames,The Brown Cow,51.4751367,-0.2063716,335.11809803
Parsons Green,51.4750837,-0.201549,River Thames,The Fest,51.4750782,-0.2064016,337.1513372
Parsons Green,51.4750837,-0.201549,River Thames,The Fest,51.4750782,-0.2064016,337.1513372
Parsons Green,51.4750837,-0.201549,River Thames,The Durrell Arms,51.4742491,-0.2072711,408.26549738
Parson Street,51.432994,-2.6085368,New Cut,The Balloon,51.4565586,-2.6132752,2642.33812206
Parson Street,51.432994,-2.6085368,New Cut,The Balloon,51.4565586,-2.6132752,2642.33812206
Parson Street,51.432994,-2.6085368,New Cut,The Beckford,51.4588842,-2.6034942,2901.7162985
Parson Street,51.432994,-2.6085368,New Cut,The Beckford,51.4588842,-2.6034942,2901.7162985
Parson Street,51.432994,-2.6085368,New Cut,Brewers Fayre,51.4579032,-2.5936977,2957.11570318
Pembroke Dock,51.6938827,-4.9375963,Daugleddau,Station Inn,51.6938446,-4.9379629,25.70074695
Pembroke Dock,51.6938827,-4.9375963,Daugleddau,Station Inn,51.6938446,-4.9379629,25.70074695
Pembroke Dock,51.6938827,-4.9375963,Daugleddau,First and Last,51.6939218,-4.9292923,574.20026475
Pembroke Dock,51.6938827,-4.9375963,Daugleddau,First and Last,51.6939218,-4.9292923,574.20026475
Pembroke Dock,51.6938827,-4.9375963,Daugleddau,The Ferry Inn,51.7042789,-4.931327,1235.2426301
Penally,51.6589419,-4.7219994,River Ritec,Cross Inn,51.6590972,-4.7234682,103.09714111
Penally,51.6589419,-4.7219994,River Ritec,Cross Inn,51.6590972,-4.7234682,103.09714111
Penally,51.6589419,-4.7219994,River Ritec,The Paddock Inn,51.6665881,-4.7251424,878.08021658
Penally,51.6589419,-4.7219994,River Ritec,The Paddock Inn,51.6665881,-4.7251424,878.08021658
Penally,51.6589419,-4.7219994,River Ritec,Tenby Ex Servicemens Club,51.6712075,-4.7011542,1985.57055616
Penarth,51.4358489,-3.1746781,River Ely,Saint Fagan's Castle,51.4392393,-3.1746541,377.20821027
Penarth,51.4358489,-3.1746781,River Ely,Saint Fagan's Castle,51.4392393,-3.1746541,377.20821027
Penarth,51.4358489,-3.1746781,River Ely,The Albion,51.4411757,-3.1751468,593.53741098
Penarth,51.4358489,-3.1746781,River Ely,The Albion,51.4411757,-3.1751468,593.53741098
Penarth,51.4358489,-3.1746781,River Ely,The Golden Lion,51.4420903,-3.1748339,694.48187404
